timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,proceeds,matched_trades
2025-09-09 00:03:00+00:00,buy,0.5575595139855919,112083.5,15,112072.9,62505.72043016125,12.498644357160819,0.0,,,0.0,0.0,0.31705624999999965,0.0,,
2025-09-09 00:22:00+00:00,buy,0.5542325997683412,111916.59038934713,16,111870.1,62040.22841326614,12.40556456973928,0.0,,,0.0,0.0,0.3043812500000004,0.0,,
2025-09-09 00:23:00+00:00,buy,0.5505395420099264,111737.8098935175,17,111724.1,61528.38590050613,12.303216536793869,0.0,,,0.0,0.0,0.2952562500000004,0.0,,
2025-09-09 00:31:00+00:00,buy,0.546819612600816,111559.31498953424,18,111610.3,61015.02196887043,12.200564280917904,0.0,,,0.0,0.0,0.2881437500000002,0.0,,
2025-09-09 00:47:00+00:00,sell,0.5581095391670964,111737.8098935175,18,111748.1,,12.472387517442336,0.0,,,0.0,0.0,0.2967562500000004,0.0,62349.46519969423,1.0
2025-09-09 01:15:00+00:00,buy,0.5464577001608791,111559.31498953424,18,111518.5,60974.63919004411,12.192489340140796,0.0,,,0.0,0.0,0.28240625,0.0,,
2025-09-09 01:26:00+00:00,buy,0.5414164568915026,111381.10522118035,19,111330.1,60315.624066181816,12.060712670702223,0.0,,,0.0,0.0,0.2706312500000004,0.0,,
2025-09-09 02:08:00+00:00,buy,0.5368413801301052,111203.1801329676,20,111209.5,59710.408391178506,11.939693739487804,0.0,,,0.0,0.0,0.26309375,0.0,,
2025-09-09 02:36:00+00:00,sell,0.5566037587908299,111381.10522118035,20,111404.1,,12.399028364877182,0.0,,,0.0,0.0,0.27525625000000037,0.0,61982.74279602103,1.0
2025-09-09 03:16:00+00:00,sell,0.5569094492595158,111559.31498953424,19,111491.8,,12.425687334118072,0.0,,-0.7795357125860023,0.0,0.0,0.2807375000000002,0.0,62116.010983256245,1.0
2025-09-09 03:51:00+00:00,sell,0.5590403056426347,111737.8098935175,18,111729.9,,12.493187878942129,0.0,,0.37415300999951917,0.0,0.0,0.29561874999999965,0.0,62453.44620683169,1.0
2025-09-09 04:19:00+00:00,sell,0.5600190584318816,111916.59038934713,17,111944.0,,12.53508471454975,0.0,2.5704613136302026,0.8851240484063668,0.0,0.0,0.309,0.0,62662.888488034194,1.0
2025-09-09 04:20:00+00:00,sell,0.5597762968084673,112095.65693397008,16,112082.8,,12.549698345362033,0.0,3.340017680282494,0.8998899272838012,0.0,0.0,0.3176750000000002,0.0,62735.9420284648,1.0
