entry_timestamp,exit_timestamp,entry_price,exit_price,entry_level,exit_level,size,pnl,return_pct,holding_period
2024-11-27 16:57:00+00:00,2024-11-27 16:59:00+00:00,95578.50771950782,95731.43333185904,21,21,0.03624906513590854,4.156449180204163,0.001199440111977583,0.03333333333333333
2024-11-27 17:01:00+00:00,2024-11-27 17:05:00+00:00,95578.50771950782,95731.43333185904,21,21,0.03622454878531868,4.153638046595006,0.0011994401119776365,0.06666666666666667
2024-11-27 17:07:00+00:00,2024-11-27 17:10:00+00:00,95425.82639727218,95578.50771950782,22,22,0.03613269714980875,4.136487624984966,0.0011994401119778618,0.05
2024-11-27 17:06:00+00:00,2024-11-27 17:24:00+00:00,95578.50771950782,95731.43333185904,21,21,0.03622996914555387,4.154259564743825,0.0011994401119776663,0.3
2024-11-27 16:51:00+00:00,2024-11-27 17:28:00+00:00,95731.43333185904,95884.60362519001,20,20,0.03635020928730663,4.174715609940449,0.0011994401119775997,0.6166666666666667
2024-11-27 16:50:00+00:00,2024-11-27 17:36:00+00:00,95884.60362519001,96038.01899099031,19,19,0.0364593242568632,4.941644570567405,0.0014135788569351812,0.7666666666666667
2024-11-27 17:45:00+00:00,2024-11-27 17:46:00+00:00,95884.60362519001,96038.01899099031,19,19,0.036490759790957894,4.197562797593491,0.0011994401119776617,0.016666666666666666
2024-11-27 00:00:00+00:00,2024-11-27 17:52:00+00:00,91976.0,96191.6798213759,0,18,0.036537672163348585,152.65608545966643,0.045416313421359704,17.866666666666667
2024-11-27 00:00:00+00:00,2024-11-27 18:04:00+00:00,91976.0,96345.5865090901,0,17,0.0014017217760453546,6.072149668363636,0.047088979522832856,18.066666666666666
2024-11-27 16:32:00+00:00,2024-11-27 18:04:00+00:00,95856.3,96345.5865090901,1,17,0.03520522973441354,15.872141644477779,0.004702413723377106,1.5333333333333334
2024-11-27 18:06:00+00:00,2024-11-27 18:11:00+00:00,96191.6798213759,96345.5865090901,17,17,0.03671295660448667,4.236647086484027,0.0011994401119775043,0.08333333333333333
2024-11-27 16:32:00+00:00,2024-11-27 18:12:00+00:00,95856.3,96499.73944750466,1,16,0.002709987238335182,1.639456208955437,0.006309937585335775,1.6666666666666667
2024-11-27 16:33:00+00:00,2024-11-27 18:12:00+00:00,95975.3,96499.73944750466,2,16,0.03395982108077677,16.502586224529296,0.0050622115290197755,1.65
2024-11-27 18:33:00+00:00,2024-11-27 18:38:00+00:00,96038.01899099031,96191.6798213759,18,18,0.036604611040811086,4.217396257368364,0.0011994401119775429,0.08333333333333333
